Planet,Dataset,eclipse_observed,b_occ_median,b_occ_16,b_occ_84,b_occ_std,b_occ_err_lower,b_occ_err_upper,k_rp_rs,one_plus_k,tier,tier_label,acceptance_fraction
TOI-244b,MCS,False,0.7727163821143181,0.5981984586517786,0.9073294111589514,0.16363230019544575,0.17451792346253958,0.13461302904463324,0.0326,1.0326,1,Premium (non-grazing),0.4733229166666667
TOI-913b,MCS,False,0.3349466588334411,0.0637869265292182,0.6482869585392583,0.2897803529140578,0.2711597323042229,0.3133402997058172,0.0306,1.0306,1,Premium (non-grazing),0.49050000000000005
GJ357b,MCS,False,0.29332781000694863,0.10918870338510046,0.49765163362419856,0.19626567323310784,0.18413910662184818,0.20432382361724993,0.0309,1.0309,1,Premium (non-grazing),0.4961041666666667
LHS1140b,MCS,False,0.21911306946382197,0.1414990829363641,0.30590708821440005,0.23161166106731343,0.07761398652745788,0.08679401875057807,0.073462007,1.073462007,1,Premium (non-grazing),0.48453125
LHS1140c,MCS,True,0.08463392980310988,0.011965950857985845,0.16676470706693883,0.0797803310381362,0.07266797894512403,0.08213077726382895,0.054013681,1.054013681,1,Premium (non-grazing),0.4978541666666667
TOI-2969b,MCS,False,0.6842458113467065,0.5315791668098704,0.8151953148015141,0.1600999614016971,0.1526666445368361,0.1309495034548076,0.1613,1.1613,1,Premium (non-grazing),0.49328125
TOI-2989b,MCS,False,0.33790555189430876,0.24450589404317838,0.438785561640769,0.10231317614431941,0.09339965785113039,0.10088000974646022,0.152,1.152,1,Premium (non-grazing),0.49254166666666666
TOI-5300b,MCS,False,0.12401743320110226,0.037846389974271026,0.22182085604242,0.09525621175138606,0.08617104322683122,0.09780342284131774,0.1389,1.1389,1,Premium (non-grazing),0.49464583333333334
MASCARA-4b,MCS,False,0.293696002946304,0.2192138227648333,0.36412996879034193,0.07893546316461536,0.07448218018147068,0.07043396584403794,0.0869,1.0869,1,Premium (non-grazing),0.49290625
TOI-1468b,MCS,True,0.4444195884948472,0.3231273421408119,0.5591339448634915,0.12722550812581274,0.1212922463540353,0.11471435636864435,0.03461,1.03461,1,Premium (non-grazing),0.4933229166666667
